id,lat,lon,data_hora_gmt,satelite,municipio,estado,pais,bioma,frp
730f17d4-226f-3342-8ad6-b6a9a21a096a,-6.9427,-52.4169,2022-09-01 15:55:46,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,153.1
7d53b65c-00e2-36f9-a236-b80433926aa6,-6.9243,-52.3974,2022-09-01 15:55:46,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,62.8
97278af9-f270-371f-b961-b23a201b151f,-7.1271,-52.5907,2022-09-01 15:55:47,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,66.6
af55980f-4d96-3db7-b759-269236d05fe8,-7.1825,-52.6283,2022-09-01 15:55:47,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,131
eb411ac9-cd57-3066-9484-3dfdbfb0b9bb,-7.1269,-52.6113,2022-09-01 15:55:47,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,56
17b27060-690f-3f67-9b90-799698fead86,-7.1083,-52.6124,2022-09-01 15:55:47,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,75.5
42d80c19-df29-365a-bca7-286edca80ff6,-7.2011,-52.6272,2022-09-01 15:55:47,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,44
2ac9c1b3-5ec9-371c-8514-d51160c6eff2,-7.1639,-52.6295,2022-09-01 15:55:47,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,74.8
dad69822-b83d-3019-aa29-a5c869b3d093,-9.43,-51.67,2022-09-01 16:04:28,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,
f8775142-89a4-3c14-a0a6-f3375dacbe1f,-9.41,-51.65,2022-09-01 16:04:28,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,
71321f40-9196-3ee2-81ad-76a1c4ad28ca,-7.05,-52.24,2022-09-01 16:04:42,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,
b854ea48-5a71-3210-b3b9-b8786ca74efe,-7.1,-52.61,2022-09-01 16:04:42,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,
ec2313a1-aacd-3c5e-a4e5-78137741c3ff,-7.03,-52.24,2022-09-01 16:04:42,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,
84ebca4a-5222-3886-83f1-bb47358d069f,-6.94,-52.41,2022-09-01 16:04:43,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,
d02c5619-043d-327e-ad04-33b0b084a1c9,-6.88,-52.42,2022-09-01 16:04:43,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,
3d5e95d9-ef6c-31f9-9815-d89eb2449c07,-6.9,-52.43,2022-09-01 16:04:43,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,
2d173212-8f33-3704-bdce-ab1021f5d7ad,-6.88,-52.44,2022-09-01 16:04:43,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,
70558394-3033-3f97-ae79-b38f86d21b38,-6.94,-52.43,2022-09-01 16:04:43,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,
6759d7d7-d839-3d40-abf4-d3e9d06a7203,-6.93,-52.43,2022-09-01 16:04:47,MSG-03,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,
49d8c08f-2acf-35de-8560-3b8fce5442bf,-6.1814,-52.4818,2022-09-01 16:05:41,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,49.3
741b7724-9844-3a3b-8dde-881f8529d36b,-6.3352,-51.7507,2022-09-01 16:05:42,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,76.5
d8c41439-09f2-3bf7-aa38-397491670d48,-6.4728,-53.1823,2022-09-01 16:05:43,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,92.8
7f5de550-c21d-3a8b-8f93-c12ae2813109,-6.4914,-53.1813,2022-09-01 16:05:43,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,91.1
b5e59bbf-eaa4-3943-952a-ab1756b60848,-6.4589,-52.569,2022-09-01 16:05:43,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,247.3
78bacc00-84ca-3ede-a8b2-73ce821bb821,-6.4587,-52.5895,2022-09-01 16:05:43,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,248.7
146011dd-9e5b-3e08-a554-2c463ba7d025,-6.4468,-51.7235,2022-09-01 16:05:43,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,79.6
ad42d977-818a-3889-b617-235a99351218,-6.4401,-52.5906,2022-09-01 16:05:43,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,67.8
7be0a6b7-4e39-3f27-b2d9-a89aa5db736f,-6.4284,-51.7038,2022-09-01 16:05:43,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,105.9
13c361af-a5bd-37ea-9493-62a069a51d50,-6.8868,-52.4409,2022-09-01 16:05:45,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,120.9
2268c68f-129b-37be-8317-0c422c244d1a,-6.8683,-52.4215,2022-09-01 16:05:45,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,76.4
2db75a99-aefb-3c78-8b12-3adf9bfbbac0,-7.0556,-52.2449,2022-09-01 16:05:46,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,115.3
4590d14a-7ac7-3033-a3aa-8036789a3a0a,-7.1271,-52.5907,2022-09-01 16:05:47,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,79
9da1a614-e812-3e43-b2ec-18f4a7edf26d,-7.1083,-52.6124,2022-09-01 16:05:47,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,93.5
64e3bbb6-2347-3c03-8234-b59f73f82db1,-7.1639,-52.6295,2022-09-01 16:05:47,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,82.1
1831093e-052f-395e-b85a-c51497d8b98e,-9.43,-51.67,2022-09-01 16:14:27,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,
c303e377-2d4b-3a9c-afd8-91b2f8c7539b,-9.41,-51.65,2022-09-01 16:14:27,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,
74cf5ea2-a66f-3e2c-98fb-3e115f8fa9b4,-7.05,-52.24,2022-09-01 16:14:42,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,
c4755178-9b8c-30f2-996c-639b7ee07384,-6.94,-52.43,2022-09-01 16:14:43,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,
b172e898-6562-3dfb-a5f1-420af66cb789,-6.3354,-51.73,2022-09-01 16:15:42,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,62.4
fae2f4ef-401c-3f41-b2fe-f4ddad2b757b,-6.4914,-53.1813,2022-09-01 16:15:43,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,87.1
fbe379be-cba9-3c42-97e0-1cfa2dbe7785,-6.4401,-52.5906,2022-09-01 16:15:43,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,138.6
10f6cf2d-0e89-3ff3-b461-5d1a82243876,-6.7924,-52.6317,2022-09-01 16:15:45,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,144.7
b5f6cef4-6787-36b7-bee0-09c91e713116,-7.0556,-52.2449,2022-09-01 16:15:46,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,116.1
88cc7819-5a65-3426-b8c7-2847c1a1a610,-7.1279,-52.4877,2022-09-01 16:15:47,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,89.4
54e00863-938a-3c59-83d7-0bb0955cff73,-7.1639,-52.6295,2022-09-01 16:15:47,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,87.9
d3799aac-6226-38ab-a116-0dc498a6b00a,-7.1083,-52.6124,2022-09-01 16:15:47,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,118.5
0b578030-ce41-37ba-b1db-00e9fc0a79a2,-7.1465,-52.4866,2022-09-01 16:15:47,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,86.3
35579e5b-7de6-3866-aee7-6ee424803eef,-9.51,-51.49,2022-09-01 16:24:26,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,
be1eb7d6-be0b-3a13-8a14-e73a1eb3a4be,-9.49,-51.47,2022-09-01 16:24:27,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,
07d5be73-182f-3c2d-8d90-ac1610d2d354,-9.49,-51.49,2022-09-01 16:24:27,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,
502f585a-67a6-3852-bbea-f6e8dc161d64,-7.05,-52.24,2022-09-01 16:34:43,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,
d098a78d-b79a-3dfc-8803-f136ecbe88a8,-6.42,-51.72,2022-09-01 16:34:47,GOES-16,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,
bdc8d5f6-2fe1-3261-8a37-a9049ef7a454,-9.41792,-51.65176,2022-09-01 16:35:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,89
5f8d4f9a-a3ae-33da-9092-5feeb642f45d,-9.42175,-51.68451,2022-09-01 16:35:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,448.7
a7864245-065b-3415-90a5-1d426775129a,-9.42961,-51.69111,2022-09-01 16:35:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,356.6
da6e31ec-42aa-389f-b7e7-0596d9f8e46c,-9.42553,-51.65834,2022-09-01 16:35:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,296.8
c6cc57f5-ae77-3ffc-8ba0-9cc6f67e1ef4,-9.434,-51.64973,2022-09-01 16:35:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,149.3
b260280d-0d3e-3d51-89f3-427cf723a137,-9.43779,-51.68189,2022-09-01 16:35:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,104.7
4eba9ed8-3dc7-3211-a533-c5311bfa5f57,-9.44158,-51.65615,2022-09-01 16:35:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,106.2
f14a00c5-6dc9-337a-8aa9-bcda257daa82,-9.47465,-51.50645,2022-09-01 16:35:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,110.8
bc67cb79-7820-38bd-8b26-cfc6b559c934,-9.47802,-51.47738,2022-09-01 16:35:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,66.1
1aced851-c36b-3787-bb62-812b8db93500,-9.48202,-51.50974,2022-09-01 16:35:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,114.3
98e0e3de-c45e-359a-beb4-0af80b4cdc0d,-9.50277,-51.47115,2022-09-01 16:35:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,65.2
a2ed2f9c-e43c-3cc6-83a3-886ca77a8f6c,-9.50664,-51.50386,2022-09-01 16:35:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,57
e8858848-d4e8-3065-9c00-a54c37219b88,-9.50996,-51.47495,2022-09-01 16:35:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,164.1
7aa08fc3-628c-34cd-b0cc-545a21b10551,-9.51859,-51.46867,2022-09-01 16:35:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,135.2
867603bf-8d20-3274-9ecc-9a4388f4752f,-9.52574,-51.47221,2022-09-01 16:35:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,51.1
c47a58bb-1d4e-3e92-9092-b0c8952b6b61,-6.63565,-51.73956,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,103
53fa613c-67af-322f-8851-0c14c1d6a6b7,-5.53601,-51.07275,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,29.9
b9db6d1f-7485-3e9c-9036-7b2b826ce901,-5.5117,-50.99804,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,226.5
89501a55-88ad-3174-9ce0-4c82e640585b,-5.50883,-51.00521,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,168.4
74ecc025-afa7-3315-9114-9c778f8cf0e7,-5.50535,-50.97961,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,26.8
120693c1-0f2b-385d-8e4a-99c50c72063d,-5.40959,-51.04929,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,31.9
cc4f92b7-283d-3069-9d8e-c8f5eabf78ed,-5.23772,-50.80762,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,39.7
9f0c04d6-cd66-3c0c-9a61-87a0066aaaa5,-5.22739,-50.80409,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,38.1
f9190a92-cf3f-34f6-a4b1-c59156ded7b3,-6.63181,-51.70927,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,108.4
de654046-7014-34dd-a67f-c4c7d31cc90e,-6.47654,-52.49696,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,81
ee9e17e8-f0bc-369e-b1bf-e21d3d595e98,-6.4733,-52.60351,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,280.2
639b6b73-783b-30a7-8ebd-476f5a3c16aa,-6.45242,-52.57061,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,171.8
8f223c41-8236-3ae0-94c9-f90e4d98de68,-6.46974,-52.50558,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,47.7
3bb23880-73fa-363c-8635-0d9a7da28de9,-6.45678,-52.6056,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,251
c6a473d7-5732-3d40-9641-8cc06d76f615,-6.46717,-52.61204,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,309.7
6ed01ba3-8d76-3eae-8baa-1455ed546ac8,-6.46255,-52.57713,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,551
8c31dcd8-395d-39e3-9d78-abfdeb58c9fc,-6.4689,-52.56853,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,197.3
004f7ee2-08e6-374d-9fb1-f136ccf1b06f,-5.52323,-51.00339,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,77.7
7702d0c6-b523-3edb-a5a5-c08093f28f8e,-5.51973,-50.97788,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,25.3
a16e389b-db02-36af-94f5-13faca177202,-5.52607,-50.99599,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,38.2
b3911d5d-c117-3d20-9d0c-571959432b0a,-5.51497,-51.02352,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,35.2
a942bca6-efcd-39e1-8e49-e45013cf0847,-6.0931,-51.72878,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,81.6
47290bd7-ee30-3362-97e9-775d34dcbf94,-7.04535,-52.24566,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,44.2
cc14423a-f5da-345f-a214-0da6bdf41c0a,-6.60668,-52.95078,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,61.2
2f885b52-241f-31e6-aa61-b82471a04a57,-6.60617,-53.39766,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,86.9
7b203b55-84aa-3585-8c95-235054b36358,-6.60357,-52.95491,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,66.9
fa05e953-8386-341a-9d0a-b10aab0c70c7,-6.62083,-53.06439,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,50.4
eb0c023e-a453-3501-b3a2-9b755dfc9934,-6.60706,-53.38943,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,94.7
cff30ce6-1abc-337d-b158-3f082e1e6b34,-6.61849,-53.06856,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,69
d2f15e23-7a8c-3d8f-9f32-f2ecab8059d5,-6.14376,-53.31907,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,42
543a9ab2-37eb-3053-b09f-aec2864b3766,-6.30988,-53.20837,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,56.6
8e6343c4-e319-3375-af66-9a52fabcb088,-6.14506,-53.31479,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,57.2
4d9dbb80-b063-3b6c-a678-2ccfa8b664c1,-6.31167,-53.20391,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,73
b76eb1df-26bd-34d4-bcbb-7ff25f933139,-6.49315,-51.44238,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,34.1
ddd18830-f2cb-32a9-8416-babe92f3d88a,-6.45458,-51.74287,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,50.7
8c47ade8-5020-3c92-98b0-156b67b92ab1,-6.4398,-51.71912,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,102.8
4bc0e614-477b-32c0-873f-2196fb8cb518,-6.20891,-52.07315,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,53.7
a558ec91-7ead-3f88-93da-cc8ab0e83ed2,-6.21065,-52.04824,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,64.4
98251cf8-6737-31f8-a915-79d4ef4756c9,-6.11825,-51.47844,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,101.8
e2a1060d-b14f-387b-9c9b-e815e8474d7b,-6.11967,-51.48518,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,89
4a880dda-58c9-34dc-8db6-a8b1998dd8e7,-6.11596,-51.45736,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,41.6
4128b0b7-acf3-3f87-924a-bfc340b6fb35,-6.11253,-51.75648,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,795
e9810cec-cf06-3077-ba4b-e1ffbaf36413,-6.10828,-51.75225,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,1614.2
b4e8f7c2-4ae1-3a09-8afb-9239f3e9c514,-6.10843,-51.72661,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,912.6
4ca67f8b-59be-3d5d-8298-c50669fda3b8,-5.96594,-51.8131,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,67.9
724dfe24-7695-3b3b-b6e7-2a0c5439f628,-6.10443,-51.72252,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,944.9
bae0113f-99fe-3cff-960c-72cd2a42bbf8,-6.09714,-51.75858,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,101.1
f24eb8ce-2b94-3c62-85ef-19e769887eb7,-5.93495,-51.8162,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,46.1
f19a3f3b-aa3d-364a-8f59-1a774d4ec9ca,-5.92351,-51.6094,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,39.3
773de783-2e5b-3265-99a2-d50aaa84532f,-5.89569,-52.33518,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,37.3
9a4705ce-0f7c-34e4-888c-19b05b6ae80c,-5.78881,-51.84763,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,70.6
b9c394a9-9f6c-3930-a783-9a388c4fe31f,-5.7848,-51.81747,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,175.1
6e22e1d7-6ba3-3b76-ad93-ec7231d01223,-5.71967,-51.77234,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,142.3
fb6e88ec-23aa-35bc-8f03-3919dca88968,-5.71569,-51.743,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,282.2
86e81728-e2e9-3020-badb-83785a276495,-5.71585,-51.76793,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,193.5
212274af-000c-3f6b-8fac-3f4d8316d372,-5.71209,-51.73853,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,188
d7ec1bbb-ffa7-351a-ab58-785b61888405,-5.71042,-52.30454,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,105.3
6dfaeb4b-7653-301b-8b1a-e2b52019581b,-5.70629,-52.27242,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,45.9
2c086209-348a-3e72-9d17-6ea8f3a3b6b4,-5.67382,-51.89861,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,97.8
1e416794-49f1-35e8-8228-8ee72391e840,-5.70126,-52.31211,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,50.5
9bc787cb-ba70-3d82-9e81-fd431c19fe5e,-5.69703,-52.28078,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,57.9
91b527d8-f8cd-3bc2-8e88-14d40c4e568f,-5.67764,-51.90503,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,86.7
ff833d33-252b-38e5-ad00-75bf71a53b89,-5.68903,-51.77643,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,145.8
6c665496-f9ae-393d-81e8-1da66b3558f9,-5.6395,-51.63606,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,80.1
a383ec6f-647e-3ad6-bec7-362c73f4654f,-5.64268,-51.87947,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,186.3
eeb58579-bdb7-35f6-8d19-4e65b243d7ae,-5.63909,-51.87306,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,134.3
ccc481b6-21c1-3755-acee-b1d219ad99f1,-5.58953,-51.92149,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,36.2
f1c7bce0-fea5-3365-ab98-a06e49457f45,-6.63647,-51.71298,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,142.6
d7b955ef-a75a-3f7d-b5ca-614baae1ddcd,-7.06145,-52.2426,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,116.2
59a5b822-2bc9-3caf-8fa7-ff203a7efec0,-5.56949,-51.453,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,89.2
84f96a22-d0fc-3737-94ab-a6ac3c142ce9,-5.5691,-51.44627,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,86.3
c59ce02d-699e-3c00-b1b7-653581010695,-7.4739,-51.86805,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,46.9
dc1b72aa-0f69-3651-a14a-b769ccbf4357,-7.141,-52.47772,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,73.2
bb3c94c0-68d8-3fc9-8764-db5339cb40b6,-5.35238,-51.19475,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,34
d20c80dc-7a92-350f-ac30-d188c7eba961,-7.12579,-52.62463,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,64.7
caec79e1-49e4-387a-8ebd-fa58168b4960,-7.12138,-52.58928,2022-09-01 16:37:00,AQUA_M-T,SÃO FÉLIX DO XINGU,PARÁ,Brasil,Amazônia,74.4
